x_mm;z_mm;V;U;W
76.55449625;60.31022082;-0.048036825;0.020148232;-0.112500082
76.55449625;61.87483758;-0.046472455;0.018908691;-0.109282614
76.55449625;63.43945433;-0.044306074;0.01892581;-0.104627258
76.55449625;65.00407108;-0.042614378;0.020087035;-0.100518794
76.55449625;66.56868784;-0.041729574;0.021140402;-0.095445514
76.55449625;68.13330459;-0.039991312;0.019818368;-0.092229659
76.55449625;69.69792135;-0.03842553;0.019037846;-0.088287395
76.55449625;71.2625381;-0.036806068;0.018705198;-0.082895412
76.55449625;72.82715486;-0.033959239;0.020261092;-0.083955891
76.55449625;74.39177161;-0.032372746;0.019087253;-0.079859938
76.55449625;75.95638837;-0.032052711;0.015119074;-0.068084315
76.55449625;77.52100512;-0.030973334;0.013794381;-0.061332111
76.55449625;79.08562188;-0.029631181;0.015650914;-0.059416431
76.55449625;80.65023863;-0.027039544;0.01671999;-0.060234893
76.55449625;82.21485538;-0.025043555;0.017024048;-0.058056594
76.55449625;83.77947214;-0.023950594;0.016631665;-0.052267672
76.55449625;85.34408889;-0.022116171;0.019206235;-0.048466134
76.55449625;86.90870565;-0.021301376;0.023787278;-0.048010466
76.55449625;88.4733224;-0.022270093;0.018762957;-0.041290854
76.55449625;90.03793916;-0.023350444;0.013754975;-0.033364619
76.55449625;91.60255591;-0.023416663;0.012839697;-0.029998653
76.55449625;93.16717267;-0.022337332;0.01469624;-0.030567638
76.55449625;94.73178942;-0.021581228;0.015640172;-0.029236638
76.55449625;96.29640617;-0.021550746;0.014144713;-0.025882066
76.55449625;97.86102293;-0.022575784;0.013687152;-0.021257687
76.55449625;99.42563968;-0.022792133;0.014992338;-0.019043289
76.55449625;100.9902564;-0.022266975;0.019138406;-0.021612568
76.55449625;102.5548732;-0.022542095;0.015695666;-0.015604359
78.11420709;-77.37605357;-0.03974117;-0.01205599;0.065695317
78.11420709;-75.81143682;-0.041650247;-0.011306756;0.062361861
78.11420709;-74.24682006;-0.043975449;-0.011761586;0.061187885
78.11420709;-72.68220331;-0.04615187;-0.011443551;0.057160939
78.11420709;-71.11758656;-0.047067929;-0.012231186;0.0458487
78.11420709;-69.5529698;-0.048225182;-0.01208307;0.037161855
78.11420709;-67.98835305;-0.050452728;-0.011066327;0.034740404
78.11420709;-66.42373629;-0.052311347;-0.010007494;0.028826039
78.11420709;-64.85911954;-0.054478349;-0.009757954;0.020103764
78.11420709;-63.29450278;-0.056394959;-0.009223868;0.01034685
78.11420709;-61.72988603;-0.057421727;-0.008654328;-0.001677973
78.11420709;-60.16526927;-0.058489782;-0.008563776;-0.011706368
78.11420709;-58.60065252;-0.05968018;-0.008126033;-0.01560118
78.11420709;-57.03603576;-0.060233806;-0.006945204;-0.027731949
78.11420709;-55.47141901;-0.060827702;-0.005934354;-0.048563517
78.11420709;-53.90680226;-0.061579822;-0.006110298;-0.064526265
78.11420709;-52.3421855;-0.062874836;-0.004890583;-0.068209619
78.11420709;-50.77756875;-0.062542593;-0.00323644;-0.082234597
78.11420709;-49.21295199;-0.062154544;-0.001084765;-0.094168789
78.11420709;-47.64833524;-0.061395946;0.001230541;-0.110621935
78.11420709;-46.08371848;-0.060879112;0.004439251;-0.124233765
78.11420709;-44.51910173;-0.060419841;0.007230231;-0.131036137
78.11420709;-42.95448497;-0.057971691;0.008550666;-0.139642045
78.11420709;-41.38986822;-0.054964968;0.009733569;-0.15035923
78.11420709;-39.82525147;-0.051873323;0.011558876;-0.163303238
78.11420709;-38.26063471;-0.048061971;0.013538703;-0.178187601
78.11420709;-36.69601796;-0.045219385;0.015943229;-0.179062472
78.11420709;-35.1314012;-0.04069621;0.018029768;-0.182214654
78.11420709;-33.56678445;-0.033781073;0.019683597;-0.198155771
78.11420709;-32.00216769;-0.027917082;0.021788887;-0.204602332
78.11420709;-30.43755094;-0.021778313;0.023125079;-0.206739344
78.11420709;-28.87293418;-0.014467683;0.023592384;-0.209925186
78.11420709;-27.30831743;-0.007303837;0.024565487;-0.202777079
78.11420709;-25.74370068;-0.000554004;0.025876718;-0.191341457
78.11420709;-24.17908392;0.008270175;0.026199899;-0.184607922
78.11420709;-22.61446717;0.019387882;0.025866702;-0.179504265
78.11420709;-21.04985041;0.033689032;0.025600182;-0.171900335
78.11420709;-19.48523366;0.050764044;0.025007118;-0.160517258
78.11420709;-17.9206169;0.067566322;0.023564569;-0.148537773
78.11420709;-16.35600015;0.086577434;0.020763094;-0.139067007
78.11420709;-14.79138339;0.109535153;0.01784277;-0.131308234
78.11420709;-13.22676664;0.137383936;0.015279601;-0.12877526
78.11420709;-11.66214988;0.174590953;0.012920975;-0.154943795
78.11420709;-10.09753313;0.224575927;0.01115969;-0.209175699
78.11420709;-8.532916376;0.277484556;0.009378411;-0.258098621
78.11420709;-6.968299621;0.318124322;0.007008305;-0.243678543
78.11420709;-5.403682867;0.351146382;0.004079942;-0.200859975
78.11420709;-3.839066112;0.380732704;0.002895946;-0.164160425
78.11420709;-2.274449358;0.406302095;0.004407756;-0.145894117
78.11420709;-0.709832603;0.424522833;0.00676929;-0.143254637
78.11420709;0.854784151;0.430545365;0.009391472;-0.139952728
78.11420709;2.419400906;0.424174093;0.011924437;-0.134042784
78.11420709;3.98401766;0.405146863;0.014003811;-0.116910356
78.11420709;5.548634415;0.379111525;0.016734266;-0.121178725
78.11420709;7.113251169;0.34936004;0.01860992;-0.152534852
78.11420709;8.677867924;0.319662365;0.021104307;-0.224085354
78.11420709;10.24248468;0.28357023;0.021569361;-0.272318183
78.11420709;11.80710143;0.240481187;0.01927725;-0.2783385
78.11420709;13.37171819;0.197920362;0.014199288;-0.249603229
78.11420709;14.93633494;0.157541375;0.007612823;-0.205903685
78.11420709;16.5009517;0.124064156;0.00144401;-0.172311253
78.11420709;18.06556845;0.094638721;-0.003544575;-0.14962439
78.11420709;19.6301852;0.069681237;-0.006933266;-0.140532148
78.11420709;21.19480196;0.046744263;-0.010209532;-0.124700613
78.11420709;22.75941871;0.026980744;-0.010780538;-0.113872327
78.11420709;24.32403547;0.01081741;-0.009366245;-0.113571719
78.11420709;25.88865222;-0.000745956;-0.006193593;-0.120844569
78.11420709;27.45326898;-0.010484;-0.005111641;-0.122678134
78.11420709;29.01788573;-0.018685668;-0.004353102;-0.12366201
78.11420709;30.58250249;-0.026507381;-0.003468068;-0.123786017
78.11420709;32.14711924;-0.033576587;-0.001601663;-0.123388267
78.11420709;33.711736;-0.040270211;-0.000510728;-0.119736362
78.11420709;35.27635275;-0.045953612;0.000539418;-0.118960262
78.11420709;36.8409695;-0.049786428;0.002600369;-0.123115379
78.11420709;38.40558626;-0.052818537;0.005056154;-0.125140437
78.11420709;39.97020301;-0.05477643;0.007281336;-0.126068525
78.11420709;41.53481977;-0.057418133;0.008637072;-0.120462905
78.11420709;43.09943652;-0.0590617;0.009824959;-0.119281496
78.11420709;44.66405328;-0.060412794;0.011711249;-0.115363843
78.11420709;46.22867003;-0.060307396;0.015113363;-0.119275153
78.11420709;47.79328679;-0.058462442;0.017853678;-0.125709424
78.11420709;49.35790354;-0.05662497;0.018920515;-0.126044095
78.11420709;50.92252029;-0.056530398;0.020809118;-0.122520317
78.11420709;52.48713705;-0.056417771;0.021726033;-0.119505144
78.11420709;54.0517538;-0.055376305;0.021344142;-0.117420266
78.11420709;55.61637056;-0.053289462;0.02057557;-0.116329276
78.11420709;57.18098731;-0.05056456;0.021509435;-0.115454105
78.11420709;58.74560407;-0.048273776;0.023970848;-0.113191582
78.11420709;60.31022082;-0.048084317;0.024528732;-0.107448788
78.11420709;61.87483758;-0.047557371;0.022741818;-0.101592425
78.11420709;63.43945433;-0.044637933;0.022744044;-0.099043728
78.11420709;65.00407108;-0.042056818;0.023551954;-0.096395904
78.11420709;66.56868784;-0.040396152;0.024763198;-0.093651373
78.11420709;68.13330459;-0.039201325;0.023413994;-0.089790023
78.11420709;69.69792135;-0.038102244;0.022566153;-0.085538008
78.11420709;71.2625381;-0.036039882;0.022218475;-0.082962201
78.11420709;72.82715486;-0.033821716;0.023118333;-0.08268921
78.11420709;74.39177161;-0.032289915;0.021415702;-0.078937663
78.11420709;75.95638837;-0.03070792;0.016793225;-0.071116681
78.11420709;77.52100512;-0.029213599;0.014985263;-0.064945384
78.11420709;79.08562188;-0.028114913;0.017034073;-0.061006987
78.11420709;80.65023863;-0.025694382;0.018257958;-0.060050716
78.11420709;82.21485538;-0.023732683;0.018903658;-0.058109242
78.11420709;83.77947214;-0.022513525;0.018165476;-0.054087116
78.11420709;85.34408889;-0.020842949;0.021607093;-0.049380264
78.11420709;86.90870565;-0.020265124;0.024433419;-0.04871237
78.11420709;88.4733224;-0.022140045;0.019240398;-0.040392985
78.11420709;90.03793916;-0.023552255;0.014118245;-0.029250906
78.11420709;91.60255591;-0.023141288;0.013683365;-0.025401594
78.11420709;93.16717267;-0.022601459;0.01557125;-0.025239601
78.11420709;94.73178942;-0.021951171;0.016354951;-0.024003163
78.11420709;96.29640617;-0.020729703;0.014996914;-0.023162651
78.11420709;97.86102293;-0.018912422;0.015920682;-0.025636504
78.11420709;99.42563968;-0.017770463;0.018077344;-0.026080886
78.11420709;100.9902564;-0.017300473;0.023242768;-0.034784803
78.11420709;102.5548732;-0.0201432;0.016622736;-0.016099386
79.67391793;-77.37605357;-0.040851679;-0.013753427;0.07819871
79.67391793;-75.81143682;-0.042217945;-0.013832314;0.069952868
79.67391793;-74.24682006;-0.04363648;-0.014112177;0.063871567
79.67391793;-72.68220331;-0.045362583;-0.013435359;0.05800151
79.67391793;-71.11758656;-0.046489462;-0.014483018;0.049739427
79.67391793;-69.5529698;-0.046935008;-0.014860258;0.036200111
79.67391793;-67.98835305;-0.048914333;-0.014151194;0.030705959
79.67391793;-66.42373629;-0.050831105;-0.013627836;0.023987173
79.67391793;-64.85911954;-0.053090413;-0.013809117;0.017811831
79.67391793;-63.29450278;-0.055577082;-0.013688065;0.01375679
79.67391793;-61.72988603;-0.057044429;-0.013449453;0.002872262
79.67391793;-60.16526927;-0.058105177;-0.01350128;-0.012513827
79.67391793;-58.60065252;-0.059312812;-0.013329181;-0.019891163
79.67391793;-57.03603576;-0.060566182;-0.012263695;-0.025369285
79.67391793;-55.47141901;-0.061271072;-0.011574819;-0.04223765
79.67391793;-53.90680226;-0.063808551;-0.010871237;-0.042025267
79.67391793;-52.3421855;-0.064999506;-0.010402516;-0.048255507
79.67391793;-50.77756875;-0.063831521;-0.009329772;-0.071176897
79.67391793;-49.21295199;-0.064312288;-0.007370035;-0.080025482
79.67391793;-47.64833524;-0.063215619;-0.00589822;-0.099371668
79.67391793;-46.08371848;-0.062296868;-0.003510519;-0.115740311
79.67391793;-44.51910173;-0.061882395;-0.000991628;-0.123740337
79.67391793;-42.95448497;-0.05967903;0.000289284;-0.133119766
79.67391793;-41.38986822;-0.056966296;0.001300351;-0.1426203
79.67391793;-39.82525147;-0.055141007;0.003189415;-0.150312253
79.67391793;-38.26063471;-0.051795636;0.005250666;-0.163568525
79.67391793;-36.69601796;-0.047421497;0.007149905;-0.17112214
79.67391793;-35.1314012;-0.042766719;0.009122944;-0.175911871
79.67391793;-33.56678445;-0.037119852;0.010954199;-0.18352401
79.67391793;-32.00216769;-0.031233139;0.012993913;-0.190442639
79.67391793;-30.43755094;-0.024739211;0.014275216;-0.195431193
79.67391793;-28.87293418;-0.017221597;0.014838308;-0.200945167
79.67391793;-27.30831743;-0.009391516;0.015970536;-0.196800592
79.67391793;-25.74370068;-0.001929465;0.017047053;-0.186543627
79.67391793;-24.17908392;0.007142956;0.016823987;-0.177464181
79.67391793;-22.61446717;0.019006674;0.016155282;-0.171620859
79.67391793;-21.04985041;0.034084386;0.015904732;-0.165560382
79.67391793;-19.48523366;0.051836722;0.015452703;-0.157298279
79.67391793;-17.9206169;0.068791917;0.014560263;-0.146936003
79.67391793;-16.35600015;0.086849595;0.012477279;-0.135359353
79.67391793;-14.79138339;0.109454302;0.010085434;-0.125982289
79.67391793;-13.22676664;0.137212381;0.008164485;-0.124531344
79.67391793;-11.66214988;0.174547424;0.006536934;-0.152118129
79.67391793;-10.09753313;0.223135952;0.00528827;-0.203878881
79.67391793;-8.532916376;0.274972642;0.004442919;-0.255399193
79.67391793;-6.968299621;0.315282207;0.003109039;-0.249220355
79.67391793;-5.403682867;0.345499986;0.000925877;-0.204782222
79.67391793;-3.839066112;0.373072892;0.000425131;-0.166969593
79.67391793;-2.274449358;0.397425269;0.002538356;-0.148390783
79.67391793;-0.709832603;0.414550342;0.005679976;-0.142882978
79.67391793;0.854784151;0.420294837;0.009161026;-0.139647802
79.67391793;2.419400906;0.414552494;0.012556562;-0.133191387
79.67391793;3.98401766;0.395869543;0.015286345;-0.114394804
79.67391793;5.548634415;0.372462123;0.018632545;-0.124859458
79.67391793;7.113251169;0.345821394;0.022133366;-0.164057691
79.67391793;8.677867924;0.318267374;0.025831998;-0.232153363
79.67391793;10.24248468;0.283225982;0.026955804;-0.274788814
79.67391793;11.80710143;0.241898179;0.025284261;-0.280319807
79.67391793;13.37171819;0.200658605;0.020818144;-0.252631893
79.67391793;14.93633494;0.159943754;0.014942375;-0.207750639
79.67391793;16.5009517;0.126954064;0.009769769;-0.175895405
79.67391793;18.06556845;0.098020357;0.005376469;-0.154173414
79.67391793;19.6301852;0.073586599;0.002523809;-0.146493767
79.67391793;21.19480196;0.050863689;-0.000415592;-0.132800794
79.67391793;22.75941871;0.029951766;-0.001350929;-0.116906378
79.67391793;24.32403547;0.01332681;-0.00042042;-0.11470525
79.67391793;25.88865222;0.000754221;0.003194607;-0.122908252
79.67391793;27.45326898;-0.009209248;0.004904793;-0.126209393
79.67391793;29.01788573;-0.018115373;0.005130823;-0.123813413
79.67391793;30.58250249;-0.026362558;0.005776067;-0.121809171
79.67391793;32.14711924;-0.033034576;0.007708821;-0.125412241
79.67391793;33.711736;-0.039750803;0.008567625;-0.124726569
79.67391793;35.27635275;-0.04637171;0.00884605;-0.119534667
79.67391793;36.8409695;-0.051027967;0.010475802;-0.117642222
79.67391793;38.40558626;-0.054349051;0.013258699;-0.117316394
79.67391793;39.97020301;-0.056525728;0.015170556;-0.117277009
79.67391793;41.53481977;-0.058200915;0.015820212;-0.116743072
79.67391793;43.09943652;-0.059859643;0.017591284;-0.114623578
79.67391793;44.66405328;-0.060761799;0.019505747;-0.112571038
79.67391793;46.22867003;-0.060038893;0.021266159;-0.117570135
79.67391793;47.79328679;-0.057713299;0.024245282;-0.125888215
79.67391793;49.35790354;-0.056033905;0.026133215;-0.124461867
79.67391793;50.92252029;-0.056033597;0.027526314;-0.120630387
79.67391793;52.48713705;-0.056179116;0.027437448;-0.117797588
79.67391793;54.0517538;-0.055019732;0.026799825;-0.116185212
79.67391793;55.61637056;-0.053242413;0.02586182;-0.113289357
79.67391793;57.18098731;-0.050908511;0.026422215;-0.11026974
79.67391793;58.74560407;-0.048843021;0.02840727;-0.107462303
79.67391793;60.31022082;-0.048296213;0.028483634;-0.102383464
79.67391793;61.87483758;-0.046707227;0.027057179;-0.098230853
79.67391793;63.43945433;-0.043505817;0.026660835;-0.095632261
79.67391793;65.00407108;-0.041072286;0.026439001;-0.092349562
79.67391793;66.56868784;-0.039512242;0.026764533;-0.090104194
79.67391793;68.13330459;-0.038131657;0.02588487;-0.086086457
79.67391793;69.69792135;-0.036408943;0.025657646;-0.083908194
79.67391793;71.2625381;-0.034423441;0.025403941;-0.082953224
79.67391793;72.82715486;-0.032568068;0.025911241;-0.083046507
79.67391793;74.39177161;-0.031219274;0.024362061;-0.081606105
79.67391793;75.95638837;-0.029543047;0.019776098;-0.076960643
79.67391793;77.52100512;-0.028171148;0.017039223;-0.068442632
79.67391793;79.08562188;-0.026100543;0.018929863;-0.063375647
79.67391793;80.65023863;-0.023277068;0.021106323;-0.062106289
79.67391793;82.21485538;-0.023109545;0.019890641;-0.052824923
79.67391793;83.77947214;-0.022325234;0.019456508;-0.04863882
79.67391793;85.34408889;-0.020611111;0.022318318;-0.043737778
79.67391793;86.90870565;-0.018949237;0.025488631;-0.047237553
79.67391793;88.4733224;-0.019800419;0.021708472;-0.042508691
79.67391793;90.03793916;-0.020081868;0.01746269;-0.034673707
79.67391793;91.60255591;-0.019985201;0.015913992;-0.028992058
79.67391793;93.16717267;-0.02042631;0.015949543;-0.025682179
79.67391793;94.73178942;-0.019421002;0.017386085;-0.026911422
79.67391793;96.29640617;-0.018093037;0.017973525;-0.027535435
79.67391793;97.86102293;-0.017485097;0.017404559;-0.022864598
79.67391793;99.42563968;-0.017860922;0.015752829;-0.013248315
79.67391793;100.9902564;-0.017570196;0.020717317;-0.025029709
79.67391793;102.5548732;-0.020503743;0.013668798;-0.008290354
81.23362876;-77.37605357;-0.04025942;-0.015927844;0.086992741
81.23362876;-75.81143682;-0.042217518;-0.015984467;0.081349548
81.23362876;-74.24682006;-0.042618372;-0.01613051;0.06885283
81.23362876;-72.68220331;-0.04352069;-0.015953898;0.058110088
81.23362876;-71.11758656;-0.04577036;-0.016881135;0.057067297
81.23362876;-69.5529698;-0.048172482;-0.01683346;0.054943643
81.23362876;-67.98835305;-0.049341428;-0.017202003;0.041115665
81.23362876;-66.42373629;-0.05078709;-0.017055673;0.031124581
81.23362876;-64.85911954;-0.052993892;-0.017205344;0.026628783
81.23362876;-63.29450278;-0.054534698;-0.017673455;0.017135171
81.23362876;-61.72988603;-0.056034487;-0.017988055;0.006850323
81.23362876;-60.16526927;-0.058694335;-0.018120082;0.002728503
81.23362876;-58.60065252;-0.060309891;-0.018103379;-0.00367668
81.23362876;-57.03603576;-0.060780772;-0.01756347;-0.015320667
81.23362876;-55.47141901;-0.061727061;-0.016919939;-0.030917932
81.23362876;-53.90680226;-0.06387165;-0.016783623;-0.036591206
81.23362876;-52.3421855;-0.064723154;-0.016105369;-0.045472916
81.23362876;-50.77756875;-0.064512294;-0.015073309;-0.062631443
81.23362876;-49.21295199;-0.065450272;-0.013506367;-0.070589601
81.23362876;-47.64833524;-0.064085179;-0.012416926;-0.091040863
81.23362876;-46.08371848;-0.062970416;-0.011156115;-0.108353482
81.23362876;-44.51910173;-0.062604664;-0.009619943;-0.117459643
81.23362876;-42.95448497;-0.06115005;-0.008509156;-0.126322376
81.23362876;-41.38986822;-0.05948694;-0.007708219;-0.13296977
